created_at;id_str;full_text;retweet_count;favorite_count
20191016 023537;1184296811319775233;@poplifegirl Your daughter sounds like someone we want to be friends with. 😍;0;1
20191016 023302;1184296162058219520;@BookNerd0486 We dont know whats more precious, your dad or this pumpkin.;0;0
20191015 215459;1184226187045998594;@taylorlonggg Yup. Were obsessed. 💁‍♀️;1;1
20191015 215117;1184225254014672896;@dolls123 We love!;0;2
20191015 214621;1184224015822577666;@DebordeJessica Exactly! 😊;0;2
20191015 214316;1184223239352078336;@xoxoJahkeem Youre a dream!;0;2
20191015 214228;1184223038973366278;@WStephens3 She sounds​ like a winner! ❤️;2;6
20191015 203706;1184206586165825537;@ElyssaBenavides Love you, too. ❤;0;1
20191015 202422;1184203381373636608;@kelbycannon123 Thats a permanent feeling. 🙃;0;0
20191015 202138;1184202692828291072;@mya We love when you visit. ❤;0;0
20191015 193953;1184192189183733761;@LoExplainsItAll We hope you use your talent for good!;0;0
20191015 193953;1184192189179531264;@paradxsemely We know you better than you know yourself.;0;1
20191015 193533;1184191096768913412;@JohnPentol She knows how to shop. 😍;0;1
20191015 192513;1184188496724017154;@carariddle Were flattered. 🤗;0;5
20191015 182652;1184173814420332544;@ElyssaBenavides Wish we could have that dream every night. 😍;0;2
20191015 174126;1184162380705603584;@TrendTechBlog This tweet is going on my fridge. ❤;0;3
20191015 174021;1184162107023073282;@Alexiious1 Thanks for noticing. ☺;0;3
20191015 173527;1184160871704154112;@shfaffler Too real. 🙃;1;5
20191015 172842;1184159173996666887;@trueaspenblue Everyone?! 🥰;0;6
20191015 172343;1184157919249600512;@lexxiejean So...see you soon?;1;3
20191015 172200;1184157489606152193;@UrFaveClauds .cowG3NYdHmVC;0;4
20191015 171705;1184156250789105666;@RealMrRamsell We SEE what you did there.;1;7
20191015 170647;1184153660126826497;My only talent    💕💘💘💖💖💖💘💕💕💖💘💕 💕💖 tweeting about Target 💕💕      💕💖💕💖💕💖💕💖💕💖💘💕;215;1581
20191015 162813;1184143952573816832;@sparklingsuits Reminder! 😊;0;1
20191015 162344;1184142825685946368;@liezelannd Living on the edge. 😉;0;1
20191015 162110;1184142179683450881;@ghgoodridge The look of guilt. 😂;0;0
20191015 161612;1184140931299233792;@monitwokayz Good luck! 😂;1;2
20191015 161321;1184140213133697025;@brilovesmac Yes, yes you did. ❤;1;0
20191015 151715;1184126093160275969;@shelbsmit Because you do!;0;0
20191015 151659;1184126026588315653;@MSLifeSkills We miss you both already! ♥;0;1
20191015 151524;1184125629115043840;@kswaaag Youre not wrong.;1;2
20191015 151457;1184125514820341761;@DarianGaldino Where do we apply?;0;0
20191015 151436;1184125429222924289;@CarmenCadengo The feeling is mutual. 😘;1;4
20191015 151418;1184125351380881409;@PrestonIgwe The bookcase misses you.;0;2
20191015 150333;1184122648395206658;@CYGAndie Love that for you.;3;8
20191015 145948;1184121701061320704;@maggdogg You just described the perfect night!;0;0
20191015 145814;1184121309963476993;@ImWhatYOUtweet Theres no such thing!;0;0
20191015 145748;1184121199271567365;@KaseyPadilla We have your cart ready. 😘;0;0
20191015 145643;1184120925681340416;@WStephens3 Your wife is a #TargetRun legend.;0;2
20191015 145557;1184120733926150145;@gracemarie197 Noted. 👀;0;1
20191015 145533;1184120632054898688;@desireereyes25 We think you meant to say, oh yes.;0;0
20191015 145336;1184120141338025985;@trustmaluma Thats a scary good idea. 👻;0;1
20191015 145314;1184120050334216192;@alexiskruse Us every day.;0;2
20191015 145303;1184120003727122436;@AlexFebrillet 🙋;0;1
20191015 040055;1183955889243541504;@cassidylenn Walking in by yourself usually means walking out with more bags than you can carry.  🙃;0;1
20191015 035803;1183955167844225026;@MariamKolbai How does this always happen? 😅;0;1
20191015 035631;1183954780248559617;@bumblebeeyums He seems new around here... 😂;0;1
20191015 035611;1183954698790936576;@jadedelilahh 😘;0;1
20191015 035401;1183954151455285248;@LittleMorgannn You do you. .cot6ONcXWZa0;1;3
20191015 035232;1183953777705062405;@Jessysmalls12 Its never too early to start making a style statement. 😉;0;0
20191015 034848;1183952839435083776;@briannaenye It just doesnt get better than that!;1;2
20191015 034657;1183952372919345153;@gianellec Love that spooky tradition!;1;1
20191015 025336;1183938948189605888;@CoasterMedia Tbh, we do too. ❄;0;1
20191015 022414;1183931559340056576;@Dayzha .co136TEBUSkO;0;1
20191015 015510;1183924241923747841;@dontwannapink The feeling is very mutual. ❤;1;4
20191015 011048;1183913078234238976;@DANNiBanani Weekend goals. 🙌;0;3
20191014 213946;1183859970305150978;@RachelleAndrea Called it. 😉;0;1
20191014 213715;1183859336650678272;@daniswift23 Sending you all of the luck x13. 💕;1;1
20191014 213612;1183859071792885766;@Lexi15066127 Were basically the same person! 💁‍♀️;0;2
20191014 213438;1183858678908235777;@SupaLique Math is hard! 👀;0;0
20191014 213258;1183858260450926593;@Jeevescool That works for us!;0;0
20191014 213103;1183857777648766976;@laurabethspruce We ❤ your tweet And would love to share it. Reply w #ShareMyTargetStyle if you give us consent to use your tweet in our paid, digital amp social advertising. Replying confirms you agree to these requirements. Termsconditions .coUwo3exIcGj;0;0
20191014 211537;1183853894151090177;@manndddieee3 Cant wait to celebrate with you, queen.;1;1
20191014 201053;1183837599833739264;@kaebrianna .coyEs3BtPlQd;1;1
20191014 200538;1183836278405681157;@justlizproblems We tried finding it in your cart... We couldnt. 😂;0;1
20191014 200144;1183835298192646146;@ekrolikowski24 😉;0;1
20191014 195029;1183832466076905473;@agmaddie99 It might be you. 🙃;0;1
20191014 194024;1183829930620149760;@scarlettewhich We dare you.;0;1
20191014 193830;1183829453845213184;@QueenLashun The best kind of date. ❤️;0;0
20191014 193103;1183827576051163136;@katherine135 Maybe just one sweater...;1;6
20191014 192217;1183825371646562305;@ghostlyminded Were not busy!;0;0
20191014 191427;1183823398939643904;@vibalacy Were blushing. 🤗;0;2
20191014 191331;1183823163907624960;@sydniiiiiiii Trust your instincts. 😊;0;1
20191014 184957;1183817232389988352;@VividDope We suffer from the same problem. 🙃;0;0
20191014 184459;1183815983087181825;@ARealHippie Wonderful way to spend the day. ❤️;0;0
20191014 172609;1183796145505603585;@TayTar10 🦇;0;5
20191014 172151;1183795061525569537;@brianaadamo A tale as old as time. 🙃;0;0
20191014 163002;1183782022470389766;Target is a vibe check.;548;2250
20191014 153602;1183768433793609728;@ravenxceleste Were not crying, youre crying.;0;0
20191014 153531;1183768303069777920;@DeshiaLaSoul Actually there is. 👀;0;0
20191014 153319;1183767748385607680;@gahill0209 Love that for you.;0;0
20191014 153306;1183767695096987648;@cassidygaill So are we! Can you tell? 😜;0;1
20191014 153237;1183767574917648385;@syddelong Tbh, not a bad idea...;0;5
20191014 151140;1183762299271688194;@ParisNoHilton Were still sad.;1;1
20191014 151121;1183762221412868101;@JohnyLovely Still not enough.;0;2
20191014 150916;1183761696218894340;@miichelleeg17 We noticed. 👀;0;1
20191014 150900;1183761630133403651;@Em3ryGarcia Happens to the best of us.;1;4
20191014 150834;1183761519642853378;@janellexluong We say that every day when we wake up.;0;0
20191014 150800;1183761380442300416;@Monssies8 Second times a charm. 😉;0;3
20191014 150705;1183761148195344384;@ayoeams You are thriving.;3;9
20191014 150632;1183761010030759941;@ArianaRaw You never need a reason to visit us!;0;0
20191014 150614;1183760933027536896;@walkerkatien Absolutely!;0;2
20191014 150517;1183760694090571776;@jeebica Very necessary for the season.;0;1
20191014 150434;1183760513865572352;@jmnicolee Blushes;0;0
20191014 045611;1183607411778699264;@kingofcoop .conSgJQ3H3Hx;0;1
20191014 045304;1183606626307231744;@KaelenaTV Its perfect for you!;0;2
20191014 044935;1183605748573638656;@rmyers88 Yay! Weve missed you.;0;1
20191014 042445;1183599498477604864;@amazinglylizzz We feel that.;0;1
20191014 041750;1183597760358092800;@jgeary01 Were a fan of your #TargetLittle!;1;1
20191014 041610;1183597337609998342;@peachflow Who could blame you? 💜;0;18
20191014 040422;1183594368697061376;@umdesi Moms are the best.;0;6
20191014 035038;1183590913727180800;@Jmcmillion Your #TargetLittle is the cutest pumpkin in the patch!;0;7
20191014 033017;1183585791357964288;@princessirl8 Were all about blush right now. 💗;0;2
20191013 180538;1183443695376523269;@MattArlauckas Love that for you.;0;1
20191013 180044;1183442461718405121;@MrsC3POwned .coiZmntXC9jw;0;1
20191013 173909;1183437030757416960;@mattiemaellc Judgment free zone! 🙌;1;1
20191013 173409;1183435770524323845;@uhnamu 👀;0;0
20191013 044221;1183241538601701376;@SavannahCotton Impossible.;0;1
20191013 043857;1183240682997194752;@maggsfawcett A truly perfect evening.;0;1
20191013 043355;1183239417055662080;@kerimore Why are we this way?;0;3
20191013 043104;1183238702329450496;@genellebelle You can never be too prepared!;0;0
20191013 042456;1183237156959117313;@sirenspeechbubl These are purrfect.;0;1
20191013 041403;1183234417634004992;@andrealuciaxo Its the thought that counts.;0;0
20191013 041143;1183233832671154176;@mollysuejulian Bestie goals.;1;2
20191013 040928;1183233263244054528;@dianast0rres So stylish!;1;1
20191013 040704;1183232661638254592;@SavannahCotton We love her.;0;1
20191012 120407;1182990326765674497;@hayleybz You two look great together.;0;4
20191012 120208;1182989828478124032;@yeobff Wed love that!;0;0
20191012 120002;1182989297722515456;@sooooBRIT 😘;0;1
20191012 025232;1182851516408979458;@sailorxmercury Spooky perfection!;0;0
20191012 023950;1182848320995319808;@KingLuckMusic Not a bad idea.;0;0
20191012 023356;1182846835951620097;@acupofcarol .coCug87Oom1I;1;1
20191012 022406;1182844360683114496;@WriterSamMac The most magical butterfly! 😍;0;1
20191012 012706;1182830018440974337;@anotherdramax2 Weve all been there. ❤;1;1
20191012 011723;1182827572377325569;@hemsleyh Yaas! 👏;0;0
20191012 011147;1182826160515944448;@shaylabcrawford That wouldnt be any fun!;0;2
20191012 002012;1182813179975479296;@mysterymaniac1 Turning Spooky season up to 11. 🎼;0;0
20191012 001918;1182812954472914944;@rachvgreenwood Youre our favorite. ❤️;0;1
20191012 001803;1182812640529268736;@kayleighhascall So... haul coming soon? 😍;0;0
20191012 001719;1182812454281269248;@DirtyWater444 Bullseyes Playground is where its at. 🙌;1;5
20191011 235643;1182807272751284225;@lumndz Forever and ever.;0;1
20191011 235624;1182807190530334728;@MariARobins .coCccfAJL135;1;2
20191011 205017;1182760352884412424;@lumndz Do you love?!;0;1
20191011 204955;1182760259368243200;@EdDinIL We appreciate this one!;0;7
20191011 204919;1182760107928621057;@datsNAli4ya 😍;1;1
20191011 204851;1182759994015600640;@ShawtysLikeA You deserve all The Dundies. 🏆;0;2
20191011 204833;1182759915020062720;@NYCgirl1990 Put it on your resume, too.;0;2
20191011 204801;1182759781813108737;@ToriJane2018 Cuteness overload!;0;2
20191011 204400;1182758769928949762;@amandabellking Weve got the vibes. 🙌;0;1
20191011 204256;1182758504177786881;@UhLayNuhBee Stylish!;0;0
20191011 204217;1182758338519584770;@beccarogersss Sending hugs. 🤗;1;2
20191011 204134;1182758160664317952;@crookedninja Thank you. ❤;0;0
20191011 204019;1182757845713989634;@StealthedArrow Sounds fun! Well be wearing red. ❤️;0;1
20191011 202907;1182755025312980992;@peachywebber We love that for you. ❤;1;2
20191011 202717;1182754565319475202;@mmrawlings Youre definitely not wrong. 😉;1;1
20191011 200916;1182750029385220096;@brittniehaynes1 But deep down, you know you need those fuzzy socks. ☺️;0;1
20191011 195555;1182746671198998530;@madibarker9 Okay, queen! Live your best life! 💁‍♀️;2;21
20191011 194735;1182744573921169411;@NYCgirl1990 Sometimes you set goals, and sometimes you overachieve them. 😉;0;3
20191011 193040;1182740317193326592;@StealthedArrow What are we doing this weekend?;0;1
20191011 192348;1182738590943662081;Is your child texting about Target?OMG Oops Might GetOFC One Fall CandleGTG Going To GetNBD Nah, Better DriveUpSMDH Selfcheckout Might Deliver HumorLOL Loving Our List;117;682
20191011 190836;1182734762412261376;@hannosaurusrex But its Friday!;0;1
20191011 190813;1182734666895429633;@lesliesmiles2 We hope she has a great day!;0;0
20191011 190618;1182734183627743239;@haileyandaspoon 👀;0;0
20191011 182754;1182724521977143297;@bartonwelt Happy Birthday! 🎈;0;1
20191011 182152;1182723003567738880;@Indyanna63 Living your best life. 🙌;0;1
20191011 181939;1182722445805019137;@jazzyandthejets Were going to love having you. 😊;0;0
20191011 181742;1182721955637669890;@LoveYurself Tell us the story! 😍;0;0
20191011 181532;1182721409858129924;@mischiefgrassi Were here to help. ❤;0;0
20191011 181215;1182720581818634242;@letsJASZitup Weve missed you. ❤;0;0
20191011 180904;1182719781499293699;@themissjenn Were in love. 😍;0;2
20191011 180634;1182719154467540992;@dizzydizzydeja This is the saddest story weve ever heard. 💔;0;4
20191011 180027;1182717615015448576;@CrowGirl42 One of our favorites! 😍;0;0
20191011 142531;1182663525363322882;@dreamxboys You just described the perfect day.;0;1
20191011 142504;1182663410938458113;@ilysbdiana Our cameras dont lie. 💁;0;4
20191011 142414;1182663199252013059;@kaatrinalei Love that for you.;0;0
20191011 142359;1182663139109888002;@lizethxgh Its all for you. 😌;0;0
20191011 142338;1182663050928766977;@LaneyOrmandy Its our favorite part of the day. 🤗;0;1
20191011 142243;1182662818060996609;@jgamerman What a successful #TargetRun! 😀;0;1
20191011 141954;1182662111392157696;@lifeandlizdom You know we got you. 😘;0;3
20191011 140959;1182659615911268352;@yogirlcyn Anytime. 😉;0;0
20191011 140737;1182659017333755906;@Dillesttt Blushes;1;0
20191011 140718;1182658940011716608;@teegacs Can this be our new tradition?;0;0
20191011 140640;1182658779445420032;@kelseywest7 We love our quality time together. ♥;0;1
20191011 140559;1182658606862352386;@fandomparx Meet you in the music section. 😉;0;7
20191011 140429;1182658229073010688;@qtiyoonki 😘;0;2
20191011 140319;1182657935463329795;@veganmattison You really know how to put the yay in Friyay! 🎃;0;0
20191011 140237;1182657759986311170;@sameberhardt Lucky us! 😍;0;0
20191011 140215;1182657667900346369;@JaySwann We would say thank you, but we didnt hear it from you.;0;5
20191011 044942;1182518614412402688;@BushKenna Abby is our hero.;0;3
20191011 044516;1182517498303918080;@SCarolinaCiara Were pawsitive this is just the beginning of your Halloween decorations.;0;0
20191011 043935;1182516069241634817;@qtiyoonki Love that for you.;0;2
20191011 041635;1182510281223745536;@knicolehines You cant win them all! 😅;0;1
20191011 041249;1182509334586101760;@jetsmokeee Those are all groceries! 🙌;0;0
20191011 040817;1182508190086434816;@elibabyyxo Impossible.;0;0
20191011 040036;1182506256327675904;@MMMOCHIII Were not judging. 💁;0;2
20191011 034028;1182501189956571136;@secondfret .coLmtdkQSUyv;0;2
20191011 033731;1182500447342530560;@wasillawarlock Weve missed you!;0;3
20191011 025006;1182488516397273089;@liquidfire3240 What can we say, we LOVE fall.;0;0
20191011 024912;1182488288344580096;@NerdifiedJen You can never have too many Halloween decorations. 🎃;0;0
20191011 024714;1182487794071101440;@SiaEtorres Best day ever. 🙌;0;1
20191011 024629;1182487606019444736;@ChelseaPrevis Its like hes never done this before.;0;0
20191010 224139;1182425992012414976;@knicolehines At least you got what you came for!;0;3
20191010 224012;1182425626998915073;@jessditirro You crushed it! 💁‍♀️;2;8
20191010 223724;1182424922628542465;@weetasalexia Been there, done that!;0;0
20191010 223631;1182424700200345600;@rosesbythstairs So spooky!;0;3
20191010 223255;1182423794855616513;@candydelia1 Were ready.;0;1
20191010 223153;1182423532724195328;@BigPikit We see what you did there!;0;0
20191010 211929;1182405313821118466;@BebeRexha Spooky... We love it. 👻;0;4
20191010 201349;1182388789483917312;@lissalet We love them. 😍;0;1
20191010 201017;1182387898164928512;@Justine4RI Its so true. ❤;0;2
20191010 200426;1182386426102587392;@olivialile0 Almost the same thing. 😂;1;5
20191010 200031;1182385442064359424;@RaychelKeys Honestly, same.;0;2
20191010 195850;1182385018846490624;@eziaalex Yes.;0;1
20191010 195734;1182384700096208897;@itsvAnehoes You deserve it. ❤;0;2
20191010 195237;1182383451481268225;@Serrano1124 Dont forget the khakis!;0;1
20191010 181735;1182359536113541121;@HeyMingy Its so hard to do that. 😂;0;0
20191010 181148;1182358080551575552;@sdplovebot Well be waiting. ❤;1;3
20191010 180049;1182355319063752707;@RisssaPaigeee That sounds like a perfect night. ❤;0;1
20191010 175706;1182354382911954944;@BLINDMORPH Were good. ☺;0;0
20191010 175448;1182353804756488193;@leahpurcellxo We wont tell. 😉;0;1
20191010 155525;1182323758264147977;@MetroidFREAK21 👻;0;1
20191010 155401;1182323409256173568;@groovyerika Same.;0;0
20191010 153602;1182318883069403136;@itsgiannarose Oh, all the time.;1;1
20191010 153536;1182318773820416001;@hellokatiemo We have total faith in you!;0;81
20191010 152437;1182316010415820806;@samhusemann It sure is! .cot5T9rvsKl1;0;0
20191010 152339;1182315764042403840;@bbnvee Anything is possible if you just believe.;1;0
20191010 152318;1182315676465270784;@raneyjackie Oh, we know.;0;2
20191010 152257;1182315588288421890;@NCFoxyFlof Bullseye is adorable in all styles. 😍;0;1
20191010 152224;1182315451499581442;@minniemonii So when are you coming in to get some? 😜;0;1
20191010 152140;1182315264492228610;@hellovickii Us every day.;1;1
20191010 152123;1182315194451742721;@sStarbee Okay, but, same.;0;0
20191010 152101;1182315101786906625;@vanessanoheart Youre sweet as candy. 😘;0;1
20191010 152039;1182315012158824450;@RachelToto .co6l89JsaPHB;0;1
20191010 152020;1182314928671219713;@VerdaaXo Youre not wrong.;0;1
20191010 152002;1182314856743149569;@lovelesshonoret Thats what we like to hear. 👏;0;1
20191010 151926;1182314705370660866;@kittyphanelia Second times a charm. 😉;0;0
20191010 151306;1182313109500895238;Tired Skeleton Wired Skeleton in hot dog costume .coEKLTq84jOy;66;403
20191010 150432;1182310953343475712;@sierramontion True bliss.;0;3
20191010 150403;1182310833042477056;@monxkon We care, and were excited!;1;1
20191010 150337;1182310722149261312;@viribambam This beret was made for you. 😍;1;1
20191010 150156;1182310299908628480;@elizabethxxhz .co8SCROgHbXV;0;1
20191010 150125;1182310169209954305;@AngelinaGobran Were waiting with open doors!;1;5
20191010 142714;1182301569678761984;@bebehlyn1 Does that mean were friends? 👀;1;3
20191010 142443;1182300933780320258;@carlbethmiller We feel that.;1;1
20191010 142419;1182300833884577797;@katgvlc Been there...;0;0
20191010 142344;1182300685318139906;@jessicacelinaa Or do you...;0;4
20191010 142333;1182300642230128641;@Tydeshaaaa Our favorite person.;1;1
20191010 044904;1182156067666632711;@elgaladwen We support this. 💄;0;1
20191010 044352;1182154756808200192;@Jane11Heidi .coM7Jk0UNo9i;1;1
20191010 044148;1182154239931555841;@thatgirlannaaa Its the highlight of our week!;0;1
20191010 043108;1182151556294156288;@GratitudeFeels A perfect night! 😍;0;0
20191010 042353;1182149727888039937;@KarinaGGarcia23 Success!;0;0
20191010 042204;1182149272227258368;@KimlinhTran Love those!;0;1
20191010 041950;1182148708579905536;@FlamingoMacK Yum! 🍝;0;1
20191010 034801;1182140701921992704;@southernredhed A solid #TargetRun strategy!;0;4
20191010 034607;1182140224622780416;@epena326 Its time for some online shopping! .coVDLjj8rLCy;0;1
20191010 034227;1182139304178573312;@eduardoimbert We love a good entrance! 💃;0;0
20191010 025049;1182126308320518145;@philly66 Thats some serious dedication.;0;2
20191010 024924;1182125951947300864;@caymanmalig Their patterns are everything.;1;3
20191010 024805;1182125620538593285;@mspooh2pretty Guess youll just have to come back. 😉;0;0
20191010 024632;1182125231739215872;@ashleeee04 We couldnt agree more. 😊;1;1
20191009 205324;1182036362213638144;@shelbyymeier Were here for you. ❤;0;0
20191009 205151;1182035972910911488;@luzjaramillo Priorities. 😉;1;2
20191009 204916;1182035319782289409;@clxirvxyxnt Classic.;0;1
20191009 204701;1182034753593188352;@WeRoseMusic All the time, actually.;1;3
20191009 194247;1182018590150713344;@ansleyhale Listen to your heart​.;1;0
20191009 182941;1182000195426508806;@nicwesst Love this for you.;0;1
20191009 182601;1181999273333989377;@SuperShannon36 This is love!;0;0
20191009 182405;1181998786442215425;@jackiefloresss Very, very. 😉;0;0
20191009 182256;1181998496477581314;@jesinedcore Hurry, hurry!;0;1
20191009 180037;1181992880866549766;@incitegreed Were definitely not going to stop you. 😉;0;0
20191009 175623;1181991814737338375;@TheFameMichael Everything okay?;0;2
20191009 175432;1181991347949101056;@kingallec Hes adorable. 😍;0;0
20191009 175013;1181990260831596545;@withkindness Perfect weekend plans. ❤;1;1
20191009 175000;1181990206024671233;@Madrina334 We do love our Deb.;0;1
20191009 174807;1181989734438129666;@qnasty95 You get to go to Target. 🙌;0;1
20191009 174619;1181989278836051969;@prusso Never put it away! 😍;0;0
20191009 173946;1181987630789136387;@liantuyet Were excited for you! 😍;1;1
20191009 172023;1181982753895669761;@KittenWonnie Thats the best idea weve heard all day. ❤;0;0
20191009 171638;1181981808730284032;@jesinedcore Honestly, same. 😂;1;1
20191009 171224;1181980743804882944;@caseyvalentine The perfect fit. ❤;0;0
20191009 162902;1181969833526747139;@carlyacord Those are the best #TargetRuns. 🙌;0;1
20191009 162107;1181967839831478274;@kyleeeasterday We request to go to Target everyday, too! 🙃;0;1
20191009 161521;1181966386542895104;@Lex2112 Forever! ❤️;0;1
20191009 160802;1181964547772563457;@KaitlinWitcher Tis the season. 👻;1;32
20191009 155510;1181961307664388105;@pizzahut 👀;0;15
20191009 151601;1181951458046070784;@TayTar10 That works for us.;0;2
20191009 151343;1181950876560363521;@redbox Didnt know movies could walk.;0;11
20191009 150129;1181947799069442048;Are you here yet? Prove it! #LetsTarget .cokZhsKqVpPV;33;335
20191009 143842;1181942064881250304;@estreetcash Waiting on our invitation to movie night;0;1
20191009 143708;1181941670230798336;@Lex2112 You can always start tomorrow. 🤷;0;1
20191009 143644;1181941570112819200;@uniquelymickie A list is just a starting point. 😜;0;1
20191009 143426;1181940993362448384;@nnaassssss We always need to see you, so that can be your reason. 😘;0;6
20191009 143345;1181940817868537858;@jalisssaaaa Did you also get a bear, some beets and Battlestar Galactica?;0;1
20191009 142012;1181937409602273282;@CEEX0 We feel like proud parents. 😍;0;2
20191009 141926;1181937218518241280;@itssarleen Are we not enough?;0;1
20191009 141903;1181937122498007041;@sguevara We think thats a great idea!;0;1
20191009 141849;1181937063559606279;@zombietardis We bought 7.;0;0
20191009 141749;1181936808634003456;@richiecantero ☝;2;2
20191009 141721;1181936692581806085;@DannyFTW We always need attention.;1;2
20191009 140103;1181932589789204482;@Tb24Tierra .cosWLiaRXWZC;0;1
20191009 140002;1181932333697572869;@Emily30Red Always. 😘;0;1
20191009 135941;1181932248213458945;@jackiefloresss Worth it.;0;1
20191009 135857;1181932063441768449;@thelasttimebabe Were so happy you heard us. 😉;0;2
20191009 135756;1181931804544176134;@geijutsuu Theyre just jealous.;1;1
20191009 135657;1181931557172453378;@harmaiiin Secretly hoping 3 becomes 4;0;2
20191009 135633;1181931456408559622;@EricaM007 Lucky us! 😍;0;1
20191009 135618;1181931395729575942;@Kauai0604 Well, thats a necessity.;0;1
20191009 045435;1181795067570327552;@actuallytye All the things. 👻;0;1
20191009 044708;1181793192779407362;@glavema We love you!;0;2
20191009 044543;1181792835068219392;@shaynaaadam Thats never a bad idea. 💁;0;1
20191009 040849;1181783550535897088;@Emily30Red .coYQyU7UJq9m;0;8
20191009 040221;1181781924051857409;@Drapervich Perfection.;0;1
20191009 035317;1181779642266587137;@queenveronique3 👀;0;3
20191009 025847;1181765925000876034;@TempeTime Nobody does spooky season like Target.;0;1
20191009 025636;1181765378231418881;@JadeBreuer The cart wants what the cart wants.;0;0
20191009 025537;1181765127516954624;@konnorjbaby Nothing better. .comeNmH5oluy;1;1
20191009 025439;1181764883488088066;@Drapervich We have got to know what theyre going as, Bullseye needs some ideas. 🤔;0;0
20191009 023741;1181760616559718401;@Emily30Red Impressive! 👏;0;6
20191009 022956;1181758665235324929;@mariokate64 We knew we liked you. 😍;0;5
20191008 225723;1181705174949273601;@JordanYelensky You really know how to make a store feel special.;0;1
20191008 214347;1181686653037006849;@CryptidPaladin Bootiful #TargetFinds. 👻;0;0
20191008 212340;1181681592458190849;@CasaresIka Promise?!;0;1
20191008 202654;1181667306100969473;@AADaddario We knew youd love the bespoke, knitted, singleperson bean bag chair presented next to a rustic, wooden shelving unit, situated over a series of mismatched area rugs.;5;135
20191008 194402;1181656517260582912;@littlechaibaby We promise we wont try. ❤;0;2
20191008 193517;1181654314869301250;@MikeCerm Bold move. 😉;0;0
20191008 193037;1181653139759521792;@kobelynnnn That isnt normal?! 😂;0;1
20191008 192831;1181652614188019712;@loopss Probably.;0;1
20191008 192657;1181652220066111490;@ItsRiri24 We totally get it. 😉;1;1
20191008 184805;1181642438504538112;@Angiepro4 Oh no! 😂;0;4
20191008 183849;1181640105892749312;Love to see it. .cosRA6VSNmss;44;686
20191008 171005;1181617772796809216;@bcihadbrady See you soon. ❤;0;2
20191008 162214;1181605733365878784;@mckenziebesmith Thats our favorite activity. 😂;0;1
20191008 161535;1181604057410129922;@rgillette28 Were so excited! 🤗;0;1
20191008 161222;1181603250388291584;@uptension Yes.;1;0
20191008 160145;1181600578658586624;@nathalia012345 The best time of the year. 👻;0;0
20191008 155810;1181599676308639744;@nenexcee That typically works for us. 😂;1;1
20191008 155347;1181598574905380864;@jiminssuus We bet it will help. 💕;0;1
20191008 154910;1181597410507788289;@nudegarden Wishing the Aquarius luck. ❤;20;231
20191008 145605;1181584053901959168;@JimmyCross .coscvDDlt3Mw;0;11
20191008 145453;1181583750175608832;@brandonsangle Raises hand as high as it goes;1;1
20191008 145411;1181583573175980032;@DAMatteson We know everything. 🙂;0;6
20191008 145353;1181583499947585536;@tcsharp We now feel complete.;0;9
20191008 144639;1181581678042664960;@arianewagler Does this mean were official?;0;0
20191008 144625;1181581618890383360;@sublimemarch .cop1NZEBWFrQ;0;0
20191008 144552;1181581481380110336;That solves it. .coJOMWCBJDbO;368;1940
20191008 144536;1181581415806316545;@sncerelylexi You need to give us love and attention.;1;1
20191008 144515;1181581323993063425;@leightonn Maybe she said both. 🤷;0;1
20191008 143234;1181578135134973953;@LilaGotJayz Were not crying, youre crying.;0;0
20191008 143130;1181577866594734084;@orbitzens All of them?;0;1
20191008 143106;1181577765465837569;@ronnnie21 Its still waiting for you!;1;1
20191008 143045;1181577675300835328;@13hectorlopez Why do you think we applied?;0;1
20191008 142126;1181575333113405441;@kaaatt We have your cart ready!;0;1
20191008 142107;1181575251181867009;@beatrixbautista Been there. 🙃;0;1
20191008 142032;1181575105991847948;@teejMAXX Us every day.;1;1
20191008 142011;1181575019094261760;@marabie Love that for you!;0;1
20191008 141938;1181574881416220672;@chefkwhack Practice makes perfect. 😉;0;0
20191008 141912;1181574770929876993;@ewoody123 We know.;1;3
20191008 044456;1181430251643125760;@SoDivineBunny We wuv you! 😘;0;1
20191008 044056;1181429245186334720;@brentacPrime If you know, you know! 😃;0;3
20191008 043720;1181428336976900100;@ohhmiamia You can always try for next time!;0;1
20191008 043402;1181427508551540737;@raynaxmarie It looks like youve got it covered. 😂;0;1
20191008 040920;1181421291636744193;@StephGabrielle .coaRNRkGOsn4;1;1
20191008 040345;1181419888289693696;@PrincipalParent We love your #TargetLittle!;0;0
20191008 035406;1181417458495827969;@HeatherSchultz Frighteningly fun!;0;0
20191008 033510;1181412692369825796;@brightmind10 The #TargetEffect strikes again.;1;1
20191008 033430;1181412527361671170;@texas3marz Tell your #TargetLittle she is the red to our khaki and we love her from the bottom of our cart. ❤️;2;21
20191008 033300;1181412146707611648;@kylieloftus Best. News. Ever. 😍;0;1
20191008 033218;1181411972824346624;@alyssannewman1 When is the fall haul coming?!;0;0
20191008 030901;1181406112765169664;@AliWarshavsky See you tomorrow? 😅;0;3
20191007 224549;1181339875611729920;@M2Gtv We cant! 😂;0;2
20191007 224441;1181339590252257280;@WithBREeze Our favorite story to tell. 🙃;1;0
20191007 224335;1181339316745916417;@wasssupliz We love you.;1;7
20191007 224310;1181339209048743938;@JackieWelling That works, too! 😉;0;0
